precise_ID,sample_id,study,project,condition,rep_id,Biological Replicates,run_date,Strain Description,Strain,Base Media,Carbon Source (g/L),Nitrogen Source (g/L),Electron Acceptor,Trace Element Mixture,Supplement,Temperature (C),pH,Antibiotic for selection,Culture Type,Time in phase [h],Growth Rate (1/hr),CTR [mol/h],D-glucose consumed [cmol],OD [-],base volume [ml],citrate [mmol/L],pyruvate [mmol/L],succinate [mmol/L],formate [mmol/L],lactate [mmol/L],ethanol [mmol/L],Evolved Sample,Isolate Type,Sequencing Machine,Additional Details,DOI,GEO,Published,SRX,Run,LibraryLayout,Platform,passed_fastqc,passed_pct_reads_mapped,passed_reads_mapped_to_CDS,passed_global_correlation,full_name,passed_replicate_correlations
ecoli_00410,hot_tale__hot_ale3_44c__2,HOT ALE,hot_tale,hot_ale3_44c,2,2,27/09/2018,Escherichia coli HOT_mutL.3.228.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.686675,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale3_44c,TRUE
ecoli_00411,hot_tale__hot_ale4_30c__1,HOT ALE,hot_tale,hot_ale4_30c,1,2,27/09/2018,Escherichia coli HOT_mutL.4.244.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.673874,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale4_30c,TRUE
ecoli_00412,hot_tale__hot_ale4_30c__2,HOT ALE,hot_tale,hot_ale4_30c,2,2,27/09/2018,Escherichia coli HOT_mutL.4.244.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.67467,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale4_30c,TRUE
ecoli_00413,hot_tale__hot_ale4_37c__1,HOT ALE,hot_tale,hot_ale4_37c,1,2,27/09/2018,Escherichia coli HOT_mutL.4.244.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.983847,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale4_37c,TRUE
ecoli_00414,hot_tale__hot_ale4_37c__2,HOT ALE,hot_tale,hot_ale4_37c,2,2,27/09/2018,Escherichia coli HOT_mutL.4.244.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.989487,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale4_37c,TRUE
ecoli_00415,hot_tale__hot_ale4_44c__1,HOT ALE,hot_tale,hot_ale4_44c,1,2,27/09/2018,Escherichia coli HOT_mutL.4.244.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.82624,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale4_44c,TRUE
ecoli_00416,hot_tale__hot_ale4_44c__2,HOT ALE,hot_tale,hot_ale4_44c,2,2,27/11/2018,Escherichia coli HOT_mutL.4.244.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.798433,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale4_44c,TRUE
ecoli_00417,hot_tale__hot_ale8_30c__1,HOT ALE,hot_tale,hot_ale8_30c,1,2,27/09/2018,Escherichia coli HOT_mutL.8.232.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.596872,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale8_30c,TRUE
ecoli_00418,hot_tale__hot_ale8_30c__2,HOT ALE,hot_tale,hot_ale8_30c,2,2,27/09/2018,Escherichia coli HOT_mutL.8.232.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.596703,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale8_30c,TRUE
ecoli_00419,hot_tale__hot_ale8_37c__1,HOT ALE,hot_tale,hot_ale8_37c,1,2,27/09/2018,Escherichia coli HOT_mutL.8.232.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.980013,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale8_37c,TRUE
ecoli_00420,hot_tale__hot_ale8_37c__2,HOT ALE,hot_tale,hot_ale8_37c,2,2,27/09/2018,Escherichia coli HOT_mutL.8.232.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.9666,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale8_37c,TRUE
ecoli_00421,hot_tale__hot_ale8_44c__1,HOT ALE,hot_tale,hot_ale8_44c,1,2,27/11/2018,Escherichia coli HOT_mutL.8.232.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.784021,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale8_44c,TRUE
ecoli_00422,hot_tale__hot_ale8_44c__2,HOT ALE,hot_tale,hot_ale8_44c,2,2,27/11/2018,Escherichia coli HOT_mutL.8.232.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.734168,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale8_44c,TRUE
ecoli_00423,hot_tale__hot_ale9_mid_30c__1,HOT ALE,hot_tale,hot_ale9_mid_30c,1,2,27/09/2018,Escherichia coli HOT_mutL.9.200.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.563889,,,,,,,,,,,Midpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_mid_30c,TRUE
ecoli_00424,hot_tale__hot_ale9_mid_30c__2,HOT ALE,hot_tale,hot_ale9_mid_30c,2,2,27/09/2018,Escherichia coli HOT_mutL.9.200.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.574422,,,,,,,,,,,Midpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_mid_30c,TRUE
ecoli_00425,hot_tale__hot_ale9_30c__1,HOT ALE,hot_tale,hot_ale9_30c,1,2,27/09/2018,Escherichia coli HOT_mutL.9.255.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.655026,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_30c,TRUE
ecoli_00426,hot_tale__hot_ale9_30c__2,HOT ALE,hot_tale,hot_ale9_30c,2,2,27/11/2018,Escherichia coli HOT_mutL.9.255.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.647816,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_30c,TRUE
ecoli_00427,hot_tale__hot_ale9_mid_37c__1,HOT ALE,hot_tale,hot_ale9_mid_37c,1,2,27/09/2018,Escherichia coli HOT_mutL.9.200.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.98485,,,,,,,,,,,Midpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_mid_37c,TRUE
ecoli_00428,hot_tale__hot_ale9_mid_37c__2,HOT ALE,hot_tale,hot_ale9_mid_37c,2,2,27/09/2018,Escherichia coli HOT_mutL.9.200.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,1.00164,,,,,,,,,,,Midpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_mid_37c,TRUE
ecoli_00429,hot_tale__hot_ale9_37c__1,HOT ALE,hot_tale,hot_ale9_37c,1,2,27/09/2018,Escherichia coli HOT_mutL.9.255.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.984553,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_37c,TRUE
ecoli_00430,hot_tale__hot_ale9_37c__2,HOT ALE,hot_tale,hot_ale9_37c,2,2,27/09/2018,Escherichia coli HOT_mutL.9.255.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.991579,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_37c,TRUE
ecoli_00431,hot_tale__hot_ale9_mid_44c__1,HOT ALE,hot_tale,hot_ale9_mid_44c,1,2,17/10/2018,Escherichia coli HOT_mutL.9.200.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.782586,,,,,,,,,,,Midpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_mid_44c,TRUE
ecoli_00432,hot_tale__hot_ale9_mid_44c__2,HOT ALE,hot_tale,hot_ale9_mid_44c,2,2,17/10/2018,Escherichia coli HOT_mutL.9.200.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.722815,,,,,,,,,,,Midpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_mid_44c,TRUE
ecoli_00433,hot_tale__hot_ale9_44c__1,HOT ALE,hot_tale,hot_ale9_44c,1,2,17/10/2018,Escherichia coli HOT_mutL.9.255.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.818413,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_44c,TRUE
ecoli_00434,hot_tale__hot_ale9_44c__2,HOT ALE,hot_tale,hot_ale9_44c,2,2,27/09/2018,Escherichia coli HOT_mutL.9.255.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.815102,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale9_44c,TRUE
ecoli_00435,hot_tale__hot_ale10_30c__1,HOT ALE,hot_tale,hot_ale10_30c,1,2,27/09/2018,Escherichia coli HOT_mutL.10.210.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.490509,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale10_30c,TRUE
ecoli_00436,hot_tale__hot_ale10_30c__2,HOT ALE,hot_tale,hot_ale10_30c,2,2,27/09/2018,Escherichia coli HOT_mutL.10.210.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.495412,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale10_30c,TRUE
ecoli_00437,hot_tale__hot_ale10_37c__1,HOT ALE,hot_tale,hot_ale10_37c,1,2,27/09/2018,Escherichia coli HOT_mutL.10.210.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.859689,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale10_37c,TRUE
ecoli_00438,hot_tale__hot_ale10_37c__2,HOT ALE,hot_tale,hot_ale10_37c,2,2,27/09/2018,Escherichia coli HOT_mutL.10.210.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.859424,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale10_37c,TRUE
ecoli_00439,hot_tale__hot_ale10_44c__1,HOT ALE,hot_tale,hot_ale10_44c,1,2,27/11/2018,Escherichia coli HOT_mutL.10.210.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.594501,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale10_44c,TRUE
ecoli_00440,hot_tale__hot_ale10_44c__2,HOT ALE,hot_tale,hot_ale10_44c,2,2,27/11/2018,Escherichia coli HOT_mutL.10.210.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.606063,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale10_44c,TRUE
ecoli_00441,hot_tale__hot_ale16_30c__1,HOT ALE,hot_tale,hot_ale16_30c,1,2,27/09/2018,Escherichia coli HOT_mutL.16.258.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.549663,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale16_30c,TRUE
ecoli_00442,hot_tale__hot_ale16_30c__2,HOT ALE,hot_tale,hot_ale16_30c,2,2,27/09/2018,Escherichia coli HOT_mutL.16.258.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,30,7,,Batch,,0.573156,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale16_30c,TRUE
ecoli_00443,hot_tale__hot_ale16_37c__1,HOT ALE,hot_tale,hot_ale16_37c,1,2,27/09/2018,Escherichia coli HOT_mutL.16.258.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.979732,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale16_37c,TRUE
ecoli_00444,hot_tale__hot_ale16_37c__2,HOT ALE,hot_tale,hot_ale16_37c,2,2,27/09/2018,Escherichia coli HOT_mutL.16.258.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.962877,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale16_37c,TRUE
ecoli_00445,hot_tale__hot_ale16_44c__1,HOT ALE,hot_tale,hot_ale16_44c,1,2,27/11/2018,Escherichia coli HOT_mutL.16.258.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.907452,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale16_44c,TRUE
ecoli_00446,hot_tale__hot_ale16_44c__2,HOT ALE,hot_tale,hot_ale16_44c,2,2,27/11/2018,Escherichia coli HOT_mutL.16.258.1,MG1655,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,44,7,,Batch,,0.887378,,,,,,,,,,,Endpoint,Clonal,HiSeq,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,hot_tale:hot_ale16_44c,TRUE
ecoli_00447,pdhr_ale__pdhR-13_51__1,pdhR-ALE,pdhr_ale,pdhR-13_51,1,2,06/11/2019,Escherichia coli EEP_pdhR-13.51.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.9,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-13_51,TRUE
ecoli_00448,pdhr_ale__pdhR-13_51__2,pdhR-ALE,pdhr_ale,pdhR-13_51,2,2,06/11/2019,Escherichia coli EEP_pdhR-13.51.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.9,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-13_51,TRUE
ecoli_00449,pdhr_ale__pdhR-14_46__1,pdhR-ALE,pdhr_ale,pdhR-14_46,1,2,06/11/2019,Escherichia coli EEP_pdhR-14.46.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.9,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-14_46,TRUE
ecoli_00450,pdhr_ale__pdhR-14_46__2,pdhR-ALE,pdhr_ale,pdhR-14_46,2,2,06/11/2019,Escherichia coli EEP_pdhR-14.46.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.9,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-14_46,TRUE
ecoli_00451,pdhr_ale__pdhR-15_51__1,pdhR-ALE,pdhr_ale,pdhR-15_51,1,2,06/11/2019,Escherichia coli EEP_pdhR-15.51.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.95,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-15_51,TRUE
ecoli_00452,pdhr_ale__pdhR-15_51__2,pdhR-ALE,pdhr_ale,pdhR-15_51,2,2,06/11/2019,Escherichia coli EEP_pdhR-15.51.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.95,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-15_51,TRUE
ecoli_00453,pdhr_ale__pdhR-16_49__1,pdhR-ALE,pdhr_ale,pdhR-16_49,1,2,06/11/2019,Escherichia coli EEP_pdhR-16.49.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.95,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-16_49,TRUE
ecoli_00454,pdhr_ale__pdhR-16_49__2,pdhR-ALE,pdhr_ale,pdhR-16_49,2,2,06/11/2019,Escherichia coli EEP_pdhR-16.49.1.1,GMOS,M9,glucose(4),NH4Cl(1),O2,sauer trace element mixture,,37,7,,Batch,,0.95,,,,,,,,,,,Endpoint,Clonal,HiSeq 4000,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,pdhr_ale:pdhR-16_49,TRUE
ecoli_00455,tcs__del_atoC_LiAcet__1,Two Component Systems,tcs,del_atoC_LiAcet,1,2,20/09/2019,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,Acetoacetate/LiCl(10mM),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_atoC_LiAcet,TRUE
ecoli_00456,tcs__del_atoC_LiAcet__2,Two Component Systems,tcs,del_atoC_LiAcet,2,2,20/09/2019,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,Acetoacetate/LiCl(10mM),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_atoC_LiAcet,TRUE
ecoli_00457,tcs__del_atoC_LiCl__1,Two Component Systems,tcs,del_atoC_LiCl,1,2,20/09/2019,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,LiCl(10mM),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_atoC_LiCl,TRUE
ecoli_00458,tcs__del_atoC_LiCl__2,Two Component Systems,tcs,del_atoC_LiCl,2,2,20/09/2019,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,LiCl(10mM),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_atoC_LiCl,TRUE
ecoli_00459,tcs__del_atoC_m9__1,Two Component Systems,tcs,del_atoC_m9,1,2,20/09/2019,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_atoC_m9,TRUE
ecoli_00460,tcs__del_atoC_m9__2,Two Component Systems,tcs,del_atoC_m9,2,2,20/09/2019,Escherichia coli K-12 MG1655 del_atoC,MG1655,M9,glucose(4),NH4Cl(1),O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_atoC_m9,TRUE
ecoli_00461,tcs__del_baeR_etoh__1,Two Component Systems,tcs,del_baeR_etoh,1,2,27/06/2019,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,Ethanol(5%w/v),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_baeR_etoh,TRUE
ecoli_00462,tcs__del_baeR_etoh__2,Two Component Systems,tcs,del_baeR_etoh,2,2,27/06/2019,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,Ethanol(5%w/v),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_baeR_etoh,TRUE
ecoli_00463,tcs__del_baeR_lb__1,Two Component Systems,tcs,del_baeR_lb,1,2,27/06/2019,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_baeR_lb,TRUE
ecoli_00464,tcs__del_baeR_lb__2,Two Component Systems,tcs,del_baeR_lb,2,2,27/06/2019,Escherichia coli K-12 MG1655 del_baeR,MG1655,LB,,,O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_baeR_lb,TRUE
ecoli_00465,tcs__del_btsR_01xlb__1,Two Component Systems,tcs,del_btsR_01xlb,1,2,27/06/2019,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_btsR_01xlb,TRUE
ecoli_00466,tcs__del_btsR_01xlb__2,Two Component Systems,tcs,del_btsR_01xlb,2,2,27/06/2019,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_btsR_01xlb,TRUE
ecoli_00467,tcs__del_btsR_lb__1,Two Component Systems,tcs,del_btsR_lb,1,2,27/06/2019,Escherichia coli K-12 MG1655 del_btsR,MG1655,LB,,,O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_btsR_lb,TRUE
ecoli_00468,tcs__del_btsR_lb__2,Two Component Systems,tcs,del_btsR_lb,2,2,27/06/2019,Escherichia coli K-12 MG1655 del_btsR,MG1655,LB,,,O2,,,37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_btsR_lb,TRUE
ecoli_00469,tcs__del_btsR_pyruvate__1,Two Component Systems,tcs,del_btsR_pyruvate,1,2,27/06/2019,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,Pyruvate(100uM),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_btsR_pyruvate,TRUE
ecoli_00470,tcs__del_btsR_pyruvate__2,Two Component Systems,tcs,del_btsR_pyruvate,2,2,27/06/2019,Escherichia coli K-12 MG1655 del_btsR,MG1655,01xLB,,,O2,,Pyruvate(100uM),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_btsR_pyruvate,TRUE
ecoli_00471,tcs__del_cpxR_etoh__1,Two Component Systems,tcs,del_cpxR_etoh,1,2,27/06/2019,Escherichia coli K-12 MG1655 del_cpxR,MG1655,LB,,,O2,,Ethanol(5%w/v),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_cpxR_etoh,TRUE
ecoli_00472,tcs__del_cpxR_etoh__2,Two Component Systems,tcs,del_cpxR_etoh,2,2,27/06/2019,Escherichia coli K-12 MG1655 del_cpxR,MG1655,LB,,,O2,,Ethanol(5%w/v),37,7,,Batch,,,,,,,,,,,,,No,,,,,,0,,,PAIRED,ILLUMINA,TRUE,TRUE,TRUE,TRUE,tcs:del_cpxR_etoh,TRUE
