precise_ID,sample_id,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00211,ytf__wt_ph8__1,4478416,3527042,2804,202698,0,0,0,0,36375,0,0,0,0,469494,187080,52923,78.75646211,4478416,4275718,95.47,202698,4.53,ecoli_00211_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4478416,0,20-101,50,25.2515786,99.57713174,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,4484931,1381034,4484931,452978031,1749747,449237716,0.825716645,0.0196,0.4385,0.542,,
ecoli_00212,ytf__wt_ph8__2,4314153,3405031,2585,214657,0,0,0,0,24460,0,0,0,0,442158,176398,48864,78.92698752,4314153,4099496,95.02,214657,4.98,ecoli_00212_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4314153,0,20-101,51,27.58639861,99.7666207,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,4319778,1324385,4319778,436297578,1578087,432787195,0.804584572,0.0176,0.4384,0.544,,
ecoli_00213,ytf__delybaO__1,11745927,9074064,4743,559792,0,0,0,0,57619,0,0,0,0,1531018,422962,95729,77.25285539,11745927,11186135,95.23,559792,4.77,ecoli_00213_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11745927,0,20-101,51,18.91555697,99.75488457,pass,pass,pass,warn,fail,pass,warn,fail,warn,pass,,11756878,3679870,11756878,1187444678,3507210,1178480611,0.754903969,0.0197,0.4781,0.5022,,
ecoli_00214,ytf__delybaO__2,12807829,10130971,36565,559555,0,0,0,0,64508,0,0,0,0,1415537,486037,114656,79.09983027,12807829,12248274,95.63,559555,4.37,ecoli_00214_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12807829,0,20-101,50,18.99893251,99.58572901,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,12820993,4037306,12820993,1294920293,4053924,1284773262,0.783602748,0.0194,0.4819,0.4987,,
ecoli_00215,ytf__delybaQ__1,12032414,8920537,6356,493164,0,0,0,0,407968,0,0,0,0,1525533,501737,177119,74.13755045,12032414,11539250,95.9,493164,4.1,ecoli_00215_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12032414,0,20-100,51,21.51253071,99.01077506,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,12054587,3721303,12054587,1205458700,4530808,1194570607,0.903232355,0.0203,0.4534,0.5263,,
ecoli_00216,ytf__delybaQ__2,11212210,8309975,11234,473736,0,0,0,0,365434,0,0,0,0,1413854,469945,168032,74.11540633,11212210,10738474,95.77,473736,4.23,ecoli_00216_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11212210,0,20-100,51,19.05558659,99.21192236,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,11237518,3477139,11237518,1123751800,5035053,1112923191,0.963612161,0.0219,0.4545,0.5236,,
ecoli_00217,ytf__delybiH__1,11627486,9370931,9339,362571,0,0,0,0,180388,0,0,0,0,1040039,491861,172357,80.59292439,11627486,11264915,96.88,362571,3.12,ecoli_00217_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11627486,0,20-101,51,15.14295786,99.79242151,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,11655541,3666087,11655541,1177209641,5362357,1166573042,0.903543314,0.0193,0.4468,0.534,,
ecoli_00218,ytf__delybiH__2,10291173,8215578,25692,438532,0,0,0,0,58307,0,0,0,0,1038826,417533,96705,79.83130786,10291173,9852641,95.74,438532,4.26,ecoli_00218_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10291173,0,20-101,51,18.35199135,99.775412,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,10309639,3280693,10309639,1041273539,4122189,1032528242,0.839865479,0.0203,0.478,0.5016,,
ecoli_00219,ytf__delydcI_ph5__1,12946556,10144356,9611,682567,0,0,0,0,100570,0,0,0,0,1337985,519924,151543,78.35563373,12946556,12263989,94.73,682567,5.27,ecoli_00219_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12946556,0,20-101,51,16.17366924,99.76934406,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,12966983,3972366,12966983,1309665283,5262025,1298646794,0.841320996,0.0189,0.4518,0.5292,,
ecoli_00220,ytf__delydcI_ph5__2,14058934,11107883,8614,697068,0,0,0,0,107541,0,0,0,0,1404479,571263,162086,79.00942561,14058934,13361866,95.04,697068,4.96,ecoli_00220_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14058934,0,20-101,50,16.9745272,99.58203545,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,14077733,4181745,14077733,1421851033,781328,1415050436,0.478291807,0.0189,0.4458,0.5353,,
ecoli_00221,ytf__delydcI_ph8__1,5363636,4233936,22606,233805,0,0,0,0,33896,0,0,0,0,561542,219165,58686,78.93779518,5363636,5129831,95.64,233805,4.36,ecoli_00221_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5363636,0,20-101,50,24.16907696,99.59302682,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,5370658,1582041,5370658,542436458,299683,539880001,0.471291515,0.0168,0.4442,0.5389,,
ecoli_00222,ytf__delydcI_ph8__2,6699959,5343609,4349,269021,0,0,0,0,32658,0,0,0,0,695867,284194,70261,79.75584627,6699959,6430938,95.98,269021,4.02,ecoli_00222_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6699959,0,20-101,51,22.23123944,99.77052367,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,6707188,1981744,6707188,677425988,369968,674200236,0.476177775,0.0172,0.4379,0.5449,,
ecoli_00223,ytf__delyddM__1,11561560,8857081,9876,506447,0,0,0,0,128215,0,0,0,0,1472817,451908,135216,76.60800965,11561560,11055113,95.62,506447,4.38,ecoli_00223_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11561560,0,20-101,51,17.01028568,99.76966032,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,11579963,3392534,11579963,1169576263,632761,1164034660,0.473812882,0.0197,0.4547,0.5256,,
ecoli_00224,ytf__delyddM__2,11847038,9113226,10066,487804,0,0,0,0,98412,0,0,0,0,1538089,468386,131055,76.92408854,11847038,11359234,95.88,487804,4.12,ecoli_00224_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11847038,0,20-101,51,18.11127639,99.60059114,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,11858526,3470808,11858526,1197711126,629925,1192063872,0.471503844,0.0172,0.4613,0.5215,,
ecoli_00225,ytf__delyheO__1,12196350,9183722,4538,522679,0,0,0,0,108719,0,0,0,0,1861207,411157,104328,75.2989378,12196350,11673671,95.71,522679,4.29,ecoli_00225_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12196350,0,20-101,50,17.17016948,99.57581375,pass,pass,pass,warn,warn,pass,warn,fail,warn,pass,,12214414,3627481,12214414,1233655814,656087,1227556038,0.494447149,0.0196,0.4766,0.5039,,
ecoli_00226,ytf__delyheO__2,10062745,7633168,43622,436784,0,0,0,0,115870,0,0,0,0,1375888,354409,103004,75.85572326,10062745,9625961,95.66,436784,4.34,ecoli_00226_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10062745,0,20-101,51,17.67466256,99.76717228,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,,10078335,2972008,10078335,1017911835,542003,1013061161,0.47653184,0.0214,0.4811,0.4975,,
ecoli_00227,fps__bw_glc__1,7291614,5382865,479,745063,0,0,0,0,5941,0,0,0,0,708433,350897,97936,73.82268178,7291614,6546551,89.78,745063,10.22,ecoli_00227_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7291614,0,20-75,51,52.85743739,73.45953036,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,7309138,1960092,7309138,548185350,3701642,541722609,1.178933549,0.0279,0.438,0.5341,,
ecoli_00228,fps__bw_glc__2,7043621,5166880,396,744465,0,0,0,0,6311,0,0,0,0,706171,330626,88772,73.35545169,7043621,6299156,89.43,744465,10.57,ecoli_00228_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7043621,0,20-75,51,53.11662354,73.46937662,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,7061062,1885093,7061062,529579650,3531912,523417369,1.163617409,0.027,0.4403,0.5327,,
ecoli_00229,fps__fps_thrA_ale1__1,7161450,4975795,815,942224,0,0,0,0,3019,0,0,0,0,842037,328174,69386,69.48027285,7161450,6219226,86.84,942224,13.16,ecoli_00229_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7161450,0,20-75,51,58.06699417,73.41675052,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,7177308,1916150,7177308,538298100,3995912,531606135,1.243170838,0.0294,0.4645,0.5061,,
ecoli_00230,fps__fps_thrA_ale1__2,6825703,4971155,826,710517,0,0,0,0,5130,0,0,0,0,744561,313156,80358,72.82993415,6825703,6115186,89.59,710517,10.41,ecoli_00230_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,6825703,0,20-75,50,53.96455986,73.2976407,pass,pass,pass,fail,warn,pass,warn,warn,warn,pass,,6841188,1838512,6841188,513089100,3355049,507158955,1.155772945,0.027,0.4605,0.5125,,
ecoli_00231,fps__fps_thrA_ale2__1,10729015,7471689,971,1158904,0,0,0,0,6553,0,0,0,0,1504368,479227,107303,69.64002753,10729015,9570111,89.2,1158904,10.8,ecoli_00231_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10729015,0,20-75,50,48.63467061,73.29883424,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,10748683,2880780,10748683,806151225,5205890,796931551,1.14366557,0.0247,0.4919,0.4834,,
ecoli_00232,fps__fps_thrA_ale2__2,9894612,6976926,717,1084446,0,0,0,0,6846,0,0,0,0,1285045,438748,101884,70.51237583,9894612,8810166,89.04,1084446,10.96,ecoli_00232_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9894612,0,20-75,51,47.77403614,73.4684404,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,9912160,2639279,9912160,743412000,4966770,734767445,1.162821558,0.0239,0.4864,0.4897,,
ecoli_00233,fps__fps_serB_ale1__1,16920324,12222217,7402,1817752,0,0,0,0,15395,0,0,0,0,1911576,731346,214636,72.23394186,16920324,15102572,89.26,1817752,10.74,ecoli_00233_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,16920324,0,20-75,51,46.38450509,73.46738467,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,16959697,4512801,16959697,1271977275,8586248,1257117233,1.168263167,0.0255,0.4759,0.4986,,
ecoli_00234,fps__fps_serB_ale1__2,9097216,6697911,944,1074592,0,0,0,0,8203,0,0,0,0,801196,398614,115756,73.62594227,9097216,8022624,88.19,1074592,11.81,ecoli_00234_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9097216,0,20-75,50,55.37918819,73.25491337,pass,pass,pass,fail,pass,pass,warn,warn,warn,pass,,9115388,2417279,9115388,683654100,4731261,675540063,1.186862918,0.0236,0.4671,0.5093,,
ecoli_00235,fps__fps_serB_ale4__1,11422255,6683495,3806,1082824,0,0,0,0,5545,0,0,0,0,3118698,448451,79436,58.51292061,11422255,10339431,90.52,1082824,9.48,ecoli_00235_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11422255,0,20-75,50,44.56295943,73.27937452,pass,pass,pass,fail,fail,pass,warn,fail,warn,pass,,11445532,3199483,11445532,858414900,5155079,848962514,1.101144214,0.0249,0.5971,0.378,,
ecoli_00236,fps__fps_serB_ale4__2,10411831,6576273,903,1094071,0,0,0,0,4440,0,0,0,0,2201334,453368,81442,63.1615419,10411831,9317760,89.49,1094071,10.51,ecoli_00236_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10411831,0,20-75,51,46.30452731,73.48407864,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,,10429783,2777308,10429783,782233725,5120585,773314352,1.140243985,0.025,0.5667,0.4083,,
ecoli_00237,fps__fps_ptsI_ale1__1,8965030,5635975,859,1461117,0,0,0,0,3101,0,0,0,0,1426454,366678,70846,62.86621461,8965030,7503913,83.7,1461117,16.3,ecoli_00237_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8965030,0,20-75,51,50.16210826,73.4571273,pass,pass,pass,fail,warn,pass,warn,warn,warn,pass,,8979344,2433963,8979344,673450800,4629050,665466847,1.185528772,0.0253,0.4962,0.4785,,
ecoli_00238,fps__fps_ptsI_ale1__2,9477468,6697177,929,902344,0,0,0,0,6478,0,0,0,0,1353697,419721,97122,70.66420061,9477468,8575124,90.48,902344,9.52,ecoli_00238_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9477468,0,20-75,51,47.2622546,73.49146418,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,9495666,2576326,9495666,712174950,4510203,704109510,1.132508241,0.0273,0.476,0.4967,,
ecoli_00239,fps__fps_ptsI_ale3__1,11412225,8227433,1308,1147936,0,0,0,0,6099,0,0,0,0,1397425,519222,112802,72.09315449,11412225,10264289,89.94,1147936,10.06,ecoli_00239_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11412225,0,20-75,51,45.36565915,73.47740463,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,11432372,3108313,11432372,857427900,5543977,847572770,1.149382939,0.0281,0.4458,0.5261,,
ecoli_00240,fps__fps_ptsI_ale3__2,10130985,7251263,1199,1021916,0,0,0,0,7278,0,0,0,0,1287964,453890,107475,71.57510351,10130985,9109069,89.91,1021916,10.09,ecoli_00240_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10130985,0,20-75,49,48.36500889,73.30914378,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,,10148005,2955276,10148005,761100375,7639560,749360858,1.542440049,0.0267,0.4533,0.5201,,
ecoli_00241,pal__lyx_ale2_f6__1,3870662,2630584,10626,76185,0,0,0,0,21661,0,0,0,0,911062,145452,75092,67.96212121,3870662,3794477,98.03,76185,1.97,ecoli_00241_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3870662,0,20-35,51,28.38845643,34.5005937,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3894250,1264160,3894250,136298750,810174,133740093,1.877241721,0.0435,0.4853,0.4712,,
ecoli_00242,pal__lyx_ale2__1,4236135,3253034,6661,68028,0,0,0,0,24821,0,0,0,0,625824,158611,99156,76.79250071,4236135,4168107,98.39,68028,1.61,ecoli_00242_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4236135,0,20-35,52,31.10455011,34.5813599,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,4262155,1365025,4262155,149175425,903951,146433850,1.837819467,0.0444,0.4368,0.5188,,
ecoli_00243,pal__lyx_ale2__2,3945761,3028087,7337,60324,0,0,0,0,18400,0,0,0,0,594339,149684,87590,76.74278802,3945761,3885437,98.47,60324,1.53,ecoli_00243_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3945761,0,20-35,52,31.3168153,34.58231859,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3968501,1270886,3968501,138897535,776072,136404074,1.795180166,0.0426,0.4406,0.5168,,
ecoli_00244,pal__lyx_ale4__1,3931895,2981611,2796,64881,0,0,0,0,30450,0,0,0,0,580802,164313,107042,75.83139936,3931895,3867014,98.35,64881,1.65,ecoli_00244_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3931895,0,20-35,50,27.70720558,34.51382476,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3956246,1269885,3956246,138468610,845437,135909058,1.848470928,0.0474,0.4425,0.5101,,
ecoli_00245,pal__lyx_ale4__2,3828443,2956878,5541,68747,0,0,0,0,25604,0,0,0,0,511805,151679,108189,77.23447887,3828443,3759696,98.2,68747,1.8,ecoli_00245_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3828443,0,20-35,51,28.01564337,34.51933436,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3853771,1236496,3853771,134881985,866321,132351750,1.875888022,0.0441,0.4368,0.5191,,
ecoli_00246,pal__5drib_ale10_f18__1,3318302,2219920,3978,45117,0,0,0,0,13929,0,0,0,0,834047,139138,62173,66.89927559,3318302,3273185,98.64,45117,1.36,ecoli_00246_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3318302,0,20-35,51,30.90688027,34.51768344,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,3336919,1064079,3336919,116792165,634827,114735677,1.760809897,0.0466,0.4774,0.476,,
ecoli_00247,pal__5drib_ale10_f18__2,3987961,2694479,2747,51726,0,0,0,0,14844,0,0,0,0,992327,156925,74913,67.56532975,3987961,3936235,98.7,51726,1.3,ecoli_00247_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3987961,0,20-35,52,29.66481009,34.59670493,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4005088,1300958,4005088,140178080,623790,137756414,1.727563967,0.0441,0.4789,0.477,,
ecoli_00248,pal__5drib_ale10__1,3920188,2914427,7384,81218,0,0,0,0,28745,0,0,0,0,632508,152648,103258,74.34406207,3920188,3838970,97.93,81218,2.07,ecoli_00248_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3920188,0,20-35,52,30.67736912,34.58166624,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,3943690,1261237,3943690,138029150,823774,135511230,1.824194382,0.046,0.4508,0.5032,,
ecoli_00249,pal__arab_ale14_f9__1,4373131,3128792,5120,96059,0,0,0,0,15167,0,0,0,0,887341,150908,89744,71.54581008,4373131,4277072,97.8,96059,2.2,ecoli_00249_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4373131,0,20-35,52,29.15073859,34.59628445,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4393705,1418670,4393705,153779675,730453,151096892,1.744562797,0.04,0.4981,0.4619,,
ecoli_00250,pal__arab_ale14_f9__2,3924171,2849786,1905,72861,0,0,0,0,17057,0,0,0,0,762690,135344,84528,72.62135111,3924171,3851310,98.14,72861,1.86,ecoli_00250_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3924171,0,20-35,51,26.77279062,34.50971632,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3941923,1274322,3941923,137967305,644967,135574555,1.7342877,0.0379,0.5004,0.4618,,
ecoli_00251,pal__arab_ale14__1,4337132,3361808,4916,71651,0,0,0,0,26709,0,0,0,0,587925,166555,117568,77.5122362,4337132,4265481,98.35,71651,1.65,ecoli_00251_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4337132,0,20-35,50,25.57646138,34.518073,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,4363615,1384824,4363615,152726525,919633,149930934,1.83045545,0.0395,0.4538,0.5066,,
ecoli_00252,pal__arab_ale14__2,4017576,3107339,3634,72294,0,0,0,0,31876,0,0,0,0,530896,152237,119300,77.3436271,4017576,3945282,98.2,72294,1.8,ecoli_00252_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4017576,0,20-35,52,30.1238896,34.58284622,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,4036543,1290781,4036543,141279005,681525,138856552,1.714658877,0.0384,0.4558,0.5058,,
ecoli_00253,pal__arab_ale16__1,3713991,2793123,7923,52926,0,0,0,0,28957,0,0,0,0,591794,142918,96350,75.20543265,3713991,3661065,98.57,52926,1.43,ecoli_00253_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3713991,0,20-35,52,32.81897924,34.58451649,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,3730495,1180581,3730495,130567325,607522,128359085,1.691265407,0.0482,0.4573,0.4945,,
ecoli_00254,pal__arab_ale16__2,3926344,2907946,3390,58308,0,0,0,0,28710,0,0,0,0,686283,142233,99474,74.06243569,3926344,3868036,98.51,58308,1.49,ecoli_00254_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3926344,0,20-35,51,30.06961505,34.52349743,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3943884,1251002,3943884,138035940,632578,135704660,1.688893487,0.0486,0.4742,0.4772,,
ecoli_00255,pal__tartr_ale26_f10__1,3774797,2660257,8260,52650,0,0,0,0,16524,0,0,0,0,840713,125220,71173,70.47417384,3774797,3722147,98.61,52650,1.39,ecoli_00255_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3774797,0,20-35,51,27.40144869,34.50580733,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3791758,1230127,3791758,132711530,602633,130398667,1.742774723,0.0373,0.4968,0.4659,,
ecoli_00256,pal__tartr_ale26_f10__2,4051844,2778410,12184,57332,0,0,0,0,13635,0,0,0,0,988071,130819,71393,68.57149486,4051844,3994512,98.59,57332,1.41,ecoli_00256_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4051844,0,20-35,52,27.91390864,34.59666636,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4073373,1326709,4073373,142568055,725867,139984402,1.812224344,0.0368,0.5091,0.4541,,
ecoli_00257,pal__tartr_ale26__1,4283486,3197709,2972,97911,0,0,0,0,20099,0,0,0,0,729486,140349,94960,74.65202408,4283486,4185575,97.71,97911,2.29,ecoli_00257_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4283486,0,20-35,51,28.30199527,34.58569982,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4305020,1366318,4305020,150675700,779705,148037440,1.750952542,0.0363,0.4879,0.4758,,
ecoli_00258,pal__tartr_ale26__2,4304088,3225855,9129,82886,0,0,0,0,16681,0,0,0,0,748002,133514,88021,74.94863023,4304088,4221202,98.07,82886,1.93,ecoli_00258_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4304088,0,20-35,52,28.63496573,34.589086,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4325684,1375182,4325684,151398940,773128,148745454,1.752645032,0.034,0.4911,0.4749,,
ecoli_00259,pal__tartr_ale28_f10__1,4063187,2819570,2760,78384,0,0,0,0,19440,0,0,0,0,915307,153232,74494,69.3930651,4063187,3984803,98.07,78384,1.93,ecoli_00259_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4063187,0,20-35,52,30.34028833,34.59142392,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4088291,1337089,4088291,143090185,862802,140375359,1.897283171,0.045,0.512,0.443,,
ecoli_00260,pal__tartr_ale28_f10__2,3738425,2460696,6071,59968,0,0,0,0,15769,0,0,0,0,988395,143837,63689,65.82172974,3738425,3678457,98.4,59968,1.6,ecoli_00260_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3738425,0,20-35,51,28.14866028,34.48608946,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,3760144,1037278,3760144,131605040,162894,130081787,1.157442754,0.0451,0.5406,0.4143,,
ecoli_00261,pal__tartr_ale28__1,3353903,2449620,1713,47221,0,0,0,0,16409,0,0,0,0,639177,130227,69536,73.03789048,3353903,3306682,98.59,47221,1.41,ecoli_00261_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3353903,0,20-35,50,26.60531277,34.50941127,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,,3369880,942946,3369880,117945800,137547,116560772,1.174291921,0.0425,0.4955,0.462,,
ecoli_00262,pal__tartr_ale28__2,4384753,2880932,1611,65986,0,0,0,0,16060,0,0,0,0,1188733,163842,67589,65.7034045,4384753,4318767,98.5,65986,1.5,ecoli_00262_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4384753,0,20-35,51,26.09643083,34.60640542,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,,4405297,1195394,4405297,154185395,173274,152427550,1.140085285,0.0484,0.5255,0.4261,,
ecoli_00263,efeU__delmenFentC_citr__1,11179459,8539205,1962,590215,0,0,0,0,222550,0,0,0,0,1209787,431223,184517,76.38298955,11179459,10589244,94.72,590215,5.28,ecoli_00263_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11179459,0,20-101,51,15.64043259,99.77563852,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,,11212625,3337356,11212625,1132475125,340600,1127214357,0.464537179,0.0213,0.436,0.5426,,
ecoli_00264,efeU__delmenFentC_citr__2,10156369,7704969,945,725200,0,0,0,0,188809,0,0,0,0,998328,369425,168693,75.86342127,10156369,9431169,92.86,725200,7.14,ecoli_00264_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10156369,0,20-101,50,20.72489928,99.52632146,pass,pass,pass,warn,pass,pass,warn,fail,warn,pass,,10196781,3037355,10196781,1029874881,307614,1025178619,0.45600316,0.0187,0.445,0.5363,,
ecoli_00265,efeU__delmenFentC__1,11323843,8331941,4479,417434,0,0,0,0,152973,0,0,0,0,1847803,433904,135309,73.57874001,11323843,10906409,96.31,417434,3.69,ecoli_00265_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11323843,0,20-101,50,19.1835987,99.61463418,pass,pass,pass,warn,warn,pass,warn,fail,fail,pass,,11344801,3252671,11344801,1145824901,288974,1140768758,0.441266636,0.0307,0.4828,0.4866,,
